ChEMBL ID,Name,UniProt Accessions,Type,Organism,Compounds,Activities,Tax ID,Species Group Flag
CHEMBL3559648,Putative agmatine deiminase,Q8DW17,SINGLE PROTEIN,Streptococcus mutans serotype c (strain ATCC 700610 / UA159),2,9,210007,FALSE
CHEMBL3884,Sodium/glucose cotransporter 2,P31639,SINGLE PROTEIN,Homo sapiens,1604,2023,9606,FALSE
CHEMBL4742301,Cereblon/SIRT6,Q8N6T7|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL244,Coagulation factor X,P00742,SINGLE PROTEIN,Homo sapiens,7583,9758,9606,FALSE
CHEMBL4129,Glutamate [NMDA] receptor associated protein 1,Q6P6R0,SINGLE PROTEIN,Rattus norvegicus,1,1,10116,FALSE
CHEMBL3721301,N-terminal kinase-like protein,Q9EQC5,SINGLE PROTEIN,Mus musculus,13,54,10090,FALSE
CHEMBL612788,Lasiodiplodia theobromae,,ORGANISM,Lasiodiplodia theobromae,91,193,45133,FALSE
CHEMBL2287,Phospholipase A2 group 1VD,Q86XP0,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL613348,Colletotrichum gloeosporioides,,ORGANISM,Colletotrichum gloeosporioides,383,604,474922,FALSE
CHEMBL612775,HIV-1 M:B_Lai,,ORGANISM,HIV-1 M:B_Lai,5,5,290579,FALSE
CHEMBL1250369,"Preprocathepsin c, putative",Q8I0V1,SINGLE PROTEIN,Plasmodium falciparum 3D7,3,3,36329,FALSE
CHEMBL4523559,SU-DHL-16,,CELL-LINE,Homo sapiens,5,6,9606,FALSE
CHEMBL615073,Acanthamoeba lugdunensis,,ORGANISM,Acanthamoeba lugdunensis,55,59,61605,FALSE
CHEMBL5169284,Papillary muscle,,TISSUE,Mustela putorius furo,4,4,9669,FALSE
CHEMBL6017,Histone deacetylase-like amidohydrolase,Q70I53,SINGLE PROTEIN,Alcaligenes sp. (strain DSM 11172) (Bordetella sp. (strain FB188)),88,105,242601,FALSE
CHEMBL1075529,NCI-H2029,,CELL-LINE,Homo sapiens,71,72,9606,FALSE
CHEMBL1293254,Ferritin light chain,P02791,SINGLE PROTEIN,Equus caballus,42368,43324,9796,FALSE
CHEMBL612374,Yamadazyma tenuis,,ORGANISM,Yamadazyma tenuis,82,183,2315449,FALSE
CHEMBL3885627,Protein kinase C iota type/zeta type,P41743|Q05513,PROTEIN FAMILY,Homo sapiens,2,2,9606,FALSE
CHEMBL3308933,Arg-gingipain-1 proteinase,Q51816,SINGLE PROTEIN,Porphyromonas gingivalis,2,2,837,FALSE
CHEMBL3351197,Tyrosine-protein phosphatase non-receptor type 18,Q99952,SINGLE PROTEIN,Homo sapiens,4,6,9606,FALSE
CHEMBL5133,ADAMTS1,Q9UHI8,SINGLE PROTEIN,Homo sapiens,30,32,9606,FALSE
CHEMBL3883314,Neuronal acetylcholine receptor subunit alpha-4/beta-2,Q9ERK7|O70174,PROTEIN COMPLEX,Mus musculus,19,22,10090,FALSE
CHEMBL1075248,"Glucoamylase, intracellular sporulation-specific",P08019,SINGLE PROTEIN,Saccharomyces cerevisiae S288c,9,9,559292,FALSE
CHEMBL613094,T6400,,CELL-LINE,Mus musculus,42,48,10090,FALSE
CHEMBL2163170,UDP-3-O-acyl-N-acetylglucosamine deacetylase,B5ATN6,SINGLE PROTEIN,Pseudomonas aeruginosa,32,32,287,FALSE
CHEMBL614307,T-21 (LR),,CELL-LINE,,3,3,,FALSE
CHEMBL5096,Cell division protein ftsZ,P0A031,SINGLE PROTEIN,Staphylococcus aureus,225,383,1280,FALSE
CHEMBL4523567,COLO 201,,CELL-LINE,Homo sapiens,50,56,9606,FALSE
CHEMBL4296309,Diphosphomevalonate decarboxylase,Q62967,SINGLE PROTEIN,Rattus norvegicus,2,6,10116,FALSE
CHEMBL4523340,BTB/POZ domain-containing protein KCTD16,Q68DU8,SINGLE PROTEIN,Homo sapiens,4,9,9606,FALSE
CHEMBL2390809,Proline iminopeptidase,P46541,SINGLE PROTEIN,Bacillus coagulans,1,2,1398,FALSE
CHEMBL5741,Type-1A angiotensin II receptor,P29754,SINGLE PROTEIN,Mus musculus,45,45,10090,FALSE
CHEMBL3621034,Potassium voltage-gated channel subfamily KQT member 4,Q9JK96,SINGLE PROTEIN,Rattus norvegicus,1,2,10116,FALSE
CHEMBL612477,rhinovirus A59,,ORGANISM,rhinovirus A59,4,5,185918,FALSE
CHEMBL4832,Transcription initiation factor IIA alpha and bTranscription initiation factor IIA alpha and beta chains,P52655,SINGLE PROTEIN,Homo sapiens,22,24,9606,FALSE
CHEMBL614005,Renal cancer cell line,,CELL-LINE,Homo sapiens,49,73,9606,FALSE
CHEMBL3217398,Glucose-6-phosphate translocase,O43826,SINGLE PROTEIN,Homo sapiens,23,25,9606,FALSE
CHEMBL4296482,Oocyte,,CELL-LINE,Xenopus laevis,53,84,8355,FALSE
CHEMBL2367192,Cyperus difformis,,ORGANISM,Cyperus difformis,300,556,421870,FALSE
CHEMBL4702,Dopamine beta-hydroxylase,P15101,SINGLE PROTEIN,Bos taurus,187,329,9913,FALSE
CHEMBL1687685,NADP-dependent malic enzyme,P76558,SINGLE PROTEIN,Escherichia coli (strain K12),11,12,83333,FALSE
CHEMBL2367358,Root,,TISSUE,Solanum lycopersicum,13,39,4081,FALSE
CHEMBL4296288,"1,3-beta-glucan synthase component FKS1",E2GKZ4,SINGLE PROTEIN,Candida glabrata,3,12,5478,FALSE
CHEMBL5492,Nociceptin receptor,P47748,SINGLE PROTEIN,Cavia porcellus,36,64,10141,FALSE
CHEMBL2361,Thymidylate kinase,P9WKE1,SINGLE PROTEIN,Mycobacterium tuberculosis,266,371,1773,FALSE
CHEMBL3308919,Alpha-tocopherol transfer protein,P49638,SINGLE PROTEIN,Homo sapiens,11,15,9606,FALSE
CHEMBL5169291,Urinary bladder,,TISSUE,Rattus norvegicus,4,6,10116,FALSE
CHEMBL613175,Vibrio sp.,,ORGANISM,Vibrio sp.,36,74,678,TRUE
CHEMBL5719,Cell division protein kinase 8,P49336,SINGLE PROTEIN,Homo sapiens,1291,1665,9606,FALSE
CHEMBL3232,Enoyl-CoA hydratase,P07896,SINGLE PROTEIN,Rattus norvegicus,1,4,10116,FALSE
CHEMBL1628469,Transient receptor potential cation channel subfamily M member 4,Q8TD43,SINGLE PROTEIN,Homo sapiens,30,31,9606,FALSE
CHEMBL3286064,"Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta",Q9XT54,SINGLE PROTEIN,Canis familiaris,1,1,9615,FALSE
CHEMBL2366458,AMP deaminase,O80452,SINGLE PROTEIN,Arabidopsis thaliana,3,3,3702,FALSE
CHEMBL5291601,Ubiquitin carboxyl-terminal hydrolase 39,Q53GS9,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL4523452,Mitogen-activated protein kinase kinase kinase 20,Q9ESL4,SINGLE PROTEIN,Mus musculus,1,12,10090,FALSE
CHEMBL1641339,PenB class A beta-lactamase,B8R6A5,SINGLE PROTEIN,Burkholderia cenocepacia,14,40,95486,FALSE
CHEMBL3843,Thyroxine-binding globulin,P05543,SINGLE PROTEIN,Homo sapiens,16,28,9606,FALSE
CHEMBL4131,Sodium/potassium-transporting ATPase alpha-1 chain,P05024,SINGLE PROTEIN,Sus scrofa,13,14,9823,FALSE
CHEMBL614168,MM46,,CELL-LINE,Mus musculus,1,1,10090,FALSE
CHEMBL1970,Alcohol dehydrogenase alpha chain,P07327,SINGLE PROTEIN,Homo sapiens,30,33,9606,FALSE
CHEMBL5515,Protein kinase C-like 1,P43057,SINGLE PROTEIN,Candida albicans,1,1,5476,FALSE
CHEMBL613275,Rhodotorula glutinis,,ORGANISM,Rhodotorula glutinis,155,211,5535,FALSE
CHEMBL4630740,VHL/Tyrosine-protein kinase BTK,Q06187|P40337,PROTEIN-PROTEIN INTERACTION,Homo sapiens,8,14,9606,FALSE
CHEMBL1795163,Autoinducer 1 sensor kinase/phosphatase luxN,P0C5S6,SINGLE PROTEIN,Vibrio harveyi,11,14,669,FALSE
CHEMBL1075581,SKG-IIIa,,CELL-LINE,Homo sapiens,109,110,9606,FALSE
CHEMBL4296397,1BR.3.GN,,CELL-LINE,Homo sapiens,5,11,9606,FALSE
CHEMBL3408,Polyamine oxidase,Q8C0L6,SINGLE PROTEIN,Mus musculus,5,16,10090,FALSE
CHEMBL2366136,LB1047-RCC,,CELL-LINE,Homo sapiens,136,138,9606,FALSE
CHEMBL612632,Schizosaccharomyces pombe,,ORGANISM,Schizosaccharomyces pombe,294,506,4896,FALSE
CHEMBL2366183,D-263MG,,CELL-LINE,Homo sapiens,137,139,9606,FALSE
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,SELECTIVITY GROUP,Homo sapiens,692,935,9606,FALSE
CHEMBL612333,Cephalosporium,,ORGANISM,Cephalosporium,4,5,81097,TRUE
CHEMBL3885641,Solute carrier family 12 member 2/member 5,P55011|Q9H2X9,PROTEIN COMPLEX,Homo sapiens,22,22,9606,FALSE
CHEMBL1293200,Zn finger protein,Q43570,SINGLE PROTEIN,Nicotiana tabacum,22,22,4097,FALSE
CHEMBL614306,T/5,,CELL-LINE,Rattus norvegicus,1,4,10116,FALSE
CHEMBL3518,Human herpesvirus 1 protease,P10210,SINGLE PROTEIN,Herpes simplex virus (type 1 / strain 17),35,37,10299,FALSE
CHEMBL612898,Manduca sexta,,ORGANISM,Manduca sexta,30,30,7130,FALSE
CHEMBL613470,Lucilia cuprina,,ORGANISM,Lucilia cuprina,23,24,7375,FALSE
CHEMBL614764,Murine cell line,,CELL-LINE,Mus musculus,1,1,10090,FALSE
CHEMBL1741214,"NACHT, LRR and PYD domains-containing protein 1",Q9C000,SINGLE PROTEIN,Homo sapiens,41,41,9606,FALSE
CHEMBL2531,P2X purinoceptor 2,Q9UBL9,SINGLE PROTEIN,Homo sapiens,137,190,9606,FALSE
CHEMBL3832957,Metallo beta-lactamase,Q6TUJ4,SINGLE PROTEIN,Pseudomonas aeruginosa,33,43,287,FALSE
CHEMBL2366128,CHP-134,,CELL-LINE,Homo sapiens,56,66,9606,FALSE
CHEMBL2111446,cAMP-dependent protein kinase A,P00517|P05131|P31322|P00515,PROTEIN COMPLEX GROUP,Bos taurus,28,41,9913,FALSE
CHEMBL614444,Proteus mirabilis,,ORGANISM,Proteus mirabilis,2462,3902,584,FALSE
CHEMBL5465550,DNA damage-binding protein 1,Q16531,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2366796,Cheumatopsyche,,ORGANISM,Cheumatopsyche,30,45,177865,TRUE
CHEMBL613513,MDA-MB-238,,CELL-LINE,Homo sapiens,13,16,9606,FALSE
CHEMBL2367056,Laetisaria fuciformis,,ORGANISM,Laetisaria fuciformis,2,2,234799,FALSE
CHEMBL2883,"Thymidine kinase, cytosolic",P04183,SINGLE PROTEIN,Homo sapiens,315,627,9606,FALSE
CHEMBL613265,Pseudomonas coronafaciens,,ORGANISM,Pseudomonas coronafaciens,2,2,53409,FALSE
CHEMBL5261,Serine/threonine-protein kinase TAO1,Q7L7X3,SINGLE PROTEIN,Homo sapiens,1612,2058,9606,FALSE
CHEMBL6069,Pantothenate synthetase,P9WIL5,SINGLE PROTEIN,Mycobacterium tuberculosis,183,235,1773,FALSE
CHEMBL3751657,ATP-dependent RNA helicase DDX3X,Q62167,SINGLE PROTEIN,Mus musculus,2,2,10090,FALSE
CHEMBL3885595,Integrin alpha-5/Neuronal acetylcholine receptor subunit alpha-3/Neuronal acetylcholine receptor subunit beta-2/Neuronal acetylcholine receptor subunit beta-4,P17787|P30926|P32297|P08648,PROTEIN COMPLEX,Homo sapiens,13,25,9606,FALSE
CHEMBL613161,Trichomonas,,ORGANISM,Trichomonas,2,2,5721,TRUE
CHEMBL2021750,TGF-beta receptor type-1,Q64729,SINGLE PROTEIN,Mus musculus,48,52,10090,FALSE
CHEMBL4513193,Western equine encephalitis virus,,ORGANISM,Western equine encephalitis virus,28,28,11039,FALSE
CHEMBL612258,HT-1376,,CELL-LINE,Homo sapiens,125,127,9606,FALSE
CHEMBL4879403,Emaravirus fici,,ORGANISM,Emaravirus fici,2,4,1980427,FALSE
CHEMBL5435,Serine/threonine-protein kinase ULK2,Q8IYT8,SINGLE PROTEIN,Homo sapiens,481,680,9606,FALSE
CHEMBL614322,MCF-12A,,CELL-LINE,Homo sapiens,54,117,9606,FALSE
CHEMBL4296599,Selenomonas,,ORGANISM,Selenomonas,1,1,970,TRUE
CHEMBL613710,Neutrophil,,CELL-LINE,,723,1812,,FALSE
CHEMBL1250404,Cytochrome c oxidase subunit 2,O78750,SINGLE PROTEIN,Ovis aries,13,16,9940,FALSE
CHEMBL5291686,Cereblon/Bromodomain-containing protein 7,Q9NPI1|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,2,6,9606,FALSE
CHEMBL4296529,Blood,,TISSUE,Capra hircus,1,7,9925,FALSE
CHEMBL2189116,Histone-lysine N-methyltransferase EZH1,Q92800,SINGLE PROTEIN,Homo sapiens,103,123,9606,FALSE
CHEMBL2366242,MDA-MB-134-VI,,CELL-LINE,Homo sapiens,76,77,9606,FALSE
CHEMBL3341577,Melatonin-related receptor,Q13585,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL4802065,Monocarboxylate transporter 4,P57787,SINGLE PROTEIN,Mus musculus,2,3,10090,FALSE
CHEMBL3621033,Extended synaptotagmin-1,Q9BSJ8,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL3299,Src homology 2 domain containing transforming protein C2,P98077,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4296516,Calvarial osteoblast,,CELL-LINE,,167,648,,FALSE
CHEMBL1255159,Lysophospholipid acyltransferase 5,Q91V01,SINGLE PROTEIN,Mus musculus,1,1,10090,FALSE
CHEMBL4523231,Transcription factor SOX-9,P48436,SINGLE PROTEIN,Homo sapiens,1,3,9606,FALSE
CHEMBL2367285,Alternaria kikuchiana,,ORGANISM,Alternaria kikuchiana,50,71,1232598,FALSE
CHEMBL4428,Prostaglandin I2 synthase,Q16647,SINGLE PROTEIN,Homo sapiens,96,104,9606,FALSE
CHEMBL3436,Phenylalanyl-tRNA synthetase alpha chain,P68849,SINGLE PROTEIN,Staphylococcus aureus,50,53,1280,FALSE
CHEMBL3309021,Octaprenyl-diphosphate synthase,P0AD57,SINGLE PROTEIN,Escherichia coli (strain K12),1,2,83333,FALSE
CHEMBL4523670,SCN9A/SCN1B,Q15858|Q07699,PROTEIN COMPLEX,Homo sapiens,5,5,9606,FALSE
CHEMBL2367401,Stem,,TISSUE,Solanum lycopersicum,9,27,4081,FALSE
CHEMBL1667683,Neuraminidase,Q6Q793,SINGLE PROTEIN,Influenza A virus,7,12,266827,FALSE
CHEMBL1075447,GAMG,,CELL-LINE,Homo sapiens,112,120,9606,FALSE
CHEMBL4630814,Cholinesterase,P32750,SINGLE PROTEIN,Canis lupus familiaris,13,13,9615,FALSE
CHEMBL4630780,OC-3-VGH,,CELL-LINE,Homo sapiens,6,9,9606,FALSE
CHEMBL613354,Culex pipiens molestus,,ORGANISM,Culex pipiens molestus,68,71,233155,FALSE
CHEMBL4523690,Protein cereblon/MAP2K2,P36507|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,9,15,9606,FALSE
CHEMBL2367326,Bemisia,,ORGANISM,Bemisia,11,11,7037,TRUE
CHEMBL614124,MDA-MB-4,,CELL-LINE,,1,1,,FALSE
CHEMBL5228,"Pteridine reductase, putative",Q581W1,SINGLE PROTEIN,Trypanosoma brucei brucei (strain 927/4 GUTat10.1),123,125,999953,FALSE
CHEMBL5465349,"Serine/threonine-protein kinase PINK1, mitochondrial",Q99MQ3,SINGLE PROTEIN,Mus musculus,3,6,10090,FALSE
CHEMBL613799,Amaranthus hypochondriacus,,ORGANISM,Amaranthus hypochondriacus,44,68,28502,FALSE
CHEMBL5465292,Alpha-N-acetylglucosaminidase,P54802,SINGLE PROTEIN,Homo sapiens,4,12,9606,FALSE
CHEMBL4296126,Cereblon/Cyclin-dependent kinase 19,Q9BWU1|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL2073720,Monocarboxylate transporter 8,Q8K1P8,SINGLE PROTEIN,Rattus norvegicus,15,28,10116,FALSE
CHEMBL4105766,Ubiquitin-conjugating enzyme E2 D1,P51668,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2034798,Mast/stem cell growth factor receptor Kit,P05532,SINGLE PROTEIN,Mus musculus,47,47,10090,FALSE
CHEMBL4295557,Replicase polyprotein 1ab,K9N7C7,SINGLE PROTEIN,Middle East respiratory syndrome-related coronavirus (isolate UnitedKingdom/H123990006/2012) (Betacoronavirus England 1) (Humancoronavirus EMC),112,207,1263720,FALSE
CHEMBL4523179,Polyubiquitin-C,P0CG48,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL3175,Topoisomerase (DNA) II binding protein 1,Q92547,SINGLE PROTEIN,Homo sapiens,18,18,9606,FALSE
CHEMBL613503,A2058,,CELL-LINE,Homo sapiens,457,700,9606,FALSE
CHEMBL2246,Aldehyde reductase,P14550,SINGLE PROTEIN,Homo sapiens,102,126,9606,FALSE
CHEMBL3441,Dopamine D3 receptor,P30728,SINGLE PROTEIN,Mus musculus,6,6,10090,FALSE
CHEMBL3569,Squalene-hopene cyclase,P33247,SINGLE PROTEIN,Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC27009 / DSM 446 / 104-1A) (Bacillus acidocaldarius),47,47,521098,FALSE
CHEMBL4295926,Lysyl oxidase homolog 4,Q96JB6,SINGLE PROTEIN,Homo sapiens,15,29,9606,FALSE
CHEMBL614603,Actinobacillus pleuropneumoniae,,ORGANISM,Actinobacillus pleuropneumoniae,69,73,715,FALSE
CHEMBL4523362,Aprataxin,Q7Z2E3,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL614963,Clostridium botulinum,,ORGANISM,Clostridium botulinum,43,46,1491,FALSE
CHEMBL4076,Sodium/calcium exchanger 1,P32418,SINGLE PROTEIN,Homo sapiens,386,416,9606,FALSE
CHEMBL612430,Rhizopus,,ORGANISM,Rhizopus,328,548,4842,TRUE
CHEMBL4630819,N-alpha-acetyltransferase 10,P41227,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL4524028,ATP-sensitive inward rectifier potassium channel 11,A0A3L7HHE1,SINGLE PROTEIN,Cricetulus griseus,16,16,10029,FALSE
CHEMBL3779754,"Steroid 17-alpha-hydroxylase/17,20 lyase",Q2XVA1,SINGLE PROTEIN,Macaca fascicularis,3,21,9541,FALSE
CHEMBL5291970,USP46/WDR48/WDR20,Q8TAF3|P62068|Q8TBZ3,PROTEIN COMPLEX,Homo sapiens,2,2,9606,FALSE
CHEMBL4793,Dipeptidyl peptidase IX,Q86TI2,SINGLE PROTEIN,Homo sapiens,1544,1702,9606,FALSE
CHEMBL3085620,Transcription activator BRG1,P51532,SINGLE PROTEIN,Homo sapiens,230,296,9606,FALSE
CHEMBL613342,Chlorella vulgaris,,ORGANISM,Chlorella vulgaris,127,142,3077,FALSE
CHEMBL3286063,Tryptophan 5-hydroxylase 2,Q8CGU9,SINGLE PROTEIN,Rattus norvegicus,1,3,10116,FALSE
CHEMBL613153,Streptococcus pasteurianus,,ORGANISM,Streptococcus pasteurianus,11,62,197614,FALSE
CHEMBL6091,Ribonuclease pancreatic,P61823,SINGLE PROTEIN,Bos taurus,70,177,9913,FALSE
CHEMBL4091,1-deoxyxylulose-5-phosphate reductoisomerase,P45568,SINGLE PROTEIN,Escherichia coli K-12,103,147,83333,FALSE
CHEMBL1075524,NCI-H1755,,CELL-LINE,Homo sapiens,111,113,9606,FALSE
CHEMBL3309008,Bifunctional protein FolC,P08192,SINGLE PROTEIN,Escherichia coli (strain K12),6,9,83333,FALSE
CHEMBL2366179,GOTO,,CELL-LINE,Homo sapiens,170,174,9606,FALSE
CHEMBL4418,dUTP pyrophosphatase,O15826,SINGLE PROTEIN,Leishmania major,49,49,5664,FALSE
CHEMBL2146315,Nuclear receptor subfamily 1 group I member 2,Q9R1A7,SINGLE PROTEIN,Rattus norvegicus,523,641,10116,FALSE
CHEMBL5495,Melatonin receptor 1C,P49219,SINGLE PROTEIN,Xenopus laevis,70,161,8355,FALSE
CHEMBL5919,Myeloid differentiation primary response protein MyD88,Q99836,SINGLE PROTEIN,Homo sapiens,15,30,9606,FALSE
CHEMBL613956,Cucumis sativus,,ORGANISM,Cucumis sativus,389,803,3659,FALSE
CHEMBL4523999,mTORC2,P42345|Q6R327|Q9BVC4|Q9BPZ7,PROTEIN COMPLEX,Homo sapiens,187,194,9606,FALSE
CHEMBL2366477,Vacuolar acid trehalase,P48016,SINGLE PROTEIN,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),1,1,559292,FALSE
CHEMBL1075554,OAW-42,,CELL-LINE,Homo sapiens,116,118,9606,FALSE
CHEMBL4523349,Ras-related protein Rab-35,Q6PHN9,SINGLE PROTEIN,Mus musculus,1,1,10090,FALSE
CHEMBL4483286,T-ALL,,CELL-LINE,,2,25,,FALSE
CHEMBL4523279,Lysyl oxidase homolog 1,Q08397,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL614105,Lung carcinoma cell line,,CELL-LINE,,1,1,,FALSE
CHEMBL3774296,Neural Wiskott-Aldrich syndrome protein,O08816,SINGLE PROTEIN,Rattus norvegicus,2,2,10116,FALSE
CHEMBL4523443,MKI67 FHA domain-interacting nucleolar phosphoprotein,Q9BYG3,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL3763007,Cereblon isoform 4,A4TVL0,SINGLE PROTEIN,Magnetospirillum gryphiswaldense,30,52,55518,FALSE
CHEMBL2157856,Fanconi anemia group F protein,Q9NPI8,SINGLE PROTEIN,Homo sapiens,1,5,9606,FALSE
CHEMBL3708585,14-3-3 protein eta,Q04917,SINGLE PROTEIN,Homo sapiens,20,23,9606,FALSE
CHEMBL1075568,S-117,,CELL-LINE,Homo sapiens,110,112,9606,FALSE
CHEMBL6011,Cytochrome c oxidase subunit 1,O78749,SINGLE PROTEIN,Ovis aries,58,72,9940,FALSE
CHEMBL4523341,Anamorsin,Q6FI81,SINGLE PROTEIN,Homo sapiens,2,13,9606,FALSE
CHEMBL612346,Tolypocladium inflatum,,ORGANISM,Tolypocladium inflatum,13,13,29910,FALSE
CHEMBL4523125,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,O14745,SINGLE PROTEIN,Homo sapiens,22,42,9606,FALSE
CHEMBL2367207,Echinochloa crus-galli var. crus-galli,,ORGANISM,Echinochloa crus-galli var. crus-galli,13,26,338575,FALSE
CHEMBL612564,SV-T2,,CELL-LINE,Mus musculus,5,5,10090,FALSE
CHEMBL2268005,Trans-cinnamate 4-monooxygenase,Q43054,SINGLE PROTEIN,Populus kitakamiensis,43,45,34292,FALSE
CHEMBL2052036,Omega-3 fatty acid receptor 1,Q7TMA4,SINGLE PROTEIN,Mus musculus,72,147,10090,FALSE
CHEMBL4188,Rhodesain,Q95PM0,SINGLE PROTEIN,Trypanosoma brucei rhodesiense,862,1489,31286,FALSE
CHEMBL614112,LXFS538,,CELL-LINE,,11,11,,FALSE
CHEMBL3638332,Genome polyprotein,O92972,SINGLE PROTEIN,Hepatitis C virus genotype 1b (strain HC-J4) (HCV),54,55,420174,FALSE
CHEMBL4748227,VHL/Transcription activator BRG1,P51532|P40337,PROTEIN-PROTEIN INTERACTION,Homo sapiens,34,91,9606,FALSE
CHEMBL5440,Dehydrosqualene synthase,A9JQL9,SINGLE PROTEIN,Staphylococcus aureus,80,98,1280,FALSE
CHEMBL2305,Cathepsin L,P07154,SINGLE PROTEIN,Rattus norvegicus,33,33,10116,FALSE
CHEMBL4105869,HLA-DRB2 protein,Q30155,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL3564,Taq polymerase 1,P19821,SINGLE PROTEIN,Thermus aquaticus,256,482,271,FALSE
CHEMBL4105847,Adrenoceptor beta 3,F6XZF4,SINGLE PROTEIN,Callithrix jacchus,2,2,9483,FALSE
CHEMBL4204,MAP kinase signal-integrating kinase 2,Q9HBH9,SINGLE PROTEIN,Homo sapiens,2622,3634,9606,FALSE
CHEMBL3108652,DNA (cytosine-5)-methyltransferase 3A,O88508,SINGLE PROTEIN,Mus musculus,3,14,10090,FALSE
CHEMBL4797,Peroxisome proliferator-activated receptor gamma,O88275,SINGLE PROTEIN,Rattus norvegicus,36,40,10116,FALSE
CHEMBL3559641,1-deoxy-D-xylulose-5-phosphate synthase,B7UJP3,SINGLE PROTEIN,Escherichia coli O127:H6 (strain E2348/69 / EPEC),3,3,574521,FALSE
CHEMBL2367380,Stomach,,TISSUE,Rattus norvegicus,67,207,10116,FALSE
CHEMBL5091,1-deoxy-D-xylulose-5-phosphate synthase,P9WNS3,SINGLE PROTEIN,Mycobacterium tuberculosis,31,31,1773,FALSE
CHEMBL613285,TA3,,CELL-LINE,Mus musculus,78,100,10090,FALSE
CHEMBL613149,Mammaliicoccus lentus,,ORGANISM,Mammaliicoccus lentus,29,29,42858,FALSE
CHEMBL3038475,CDK9/Cyclin K,P50750|O75909,PROTEIN COMPLEX,Homo sapiens,144,151,9606,FALSE
CHEMBL2146305,Glycoprotein hormones alpha chain,P01215,SINGLE PROTEIN,Homo sapiens,29269,29278,9606,FALSE
CHEMBL4296453,KG-1a,,CELL-LINE,Homo sapiens,143,249,9606,FALSE
CHEMBL3488,Falcipain 2B,Q3HTL5,SINGLE PROTEIN,Plasmodium falciparum,11,11,5833,FALSE
CHEMBL3616354,"Branched-chain-amino-acid aminotransferase, mitochondrial",O15382,SINGLE PROTEIN,Homo sapiens,141,199,9606,FALSE
CHEMBL2424511,3-oxoacyl-(Acyl-carrier protein) reductase,Q8I2S7,SINGLE PROTEIN,Plasmodium falciparum (isolate 3D7),14,14,36329,FALSE
CHEMBL4296433,HMEC-1,,CELL-LINE,Homo sapiens,317,480,9606,FALSE
CHEMBL4542,Probable low molecular weight protein-tyrosine-phosphatase,P9WIA1,SINGLE PROTEIN,Mycobacterium tuberculosis,294,435,1773,FALSE
CHEMBL4578,Maternal embryonic leucine zipper kinase,Q14680,SINGLE PROTEIN,Homo sapiens,2614,3544,9606,FALSE
CHEMBL614433,Alcaligenes faecalis,,ORGANISM,Alcaligenes faecalis,36,37,511,FALSE
CHEMBL4523,Serine/threonine-protein kinase PIM2,Q9P1W9,SINGLE PROTEIN,Homo sapiens,4631,5954,9606,FALSE
CHEMBL3751659,Free fatty acid receptor 1,Q76JV1,SINGLE PROTEIN,Macaca fascicularis,1,2,9541,FALSE
CHEMBL613489,Bos taurus,,ORGANISM,Bos taurus,709,956,9913,FALSE
CHEMBL3692,Receptor-type tyrosine-protein phosphatase eta,Q12913,SINGLE PROTEIN,Homo sapiens,7,7,9606,FALSE
CHEMBL2366284,NB1,,CELL-LINE,Homo sapiens,133,136,9606,FALSE
CHEMBL4888473,Powassan virus,,ORGANISM,Powassan virus,15,15,11083,FALSE
CHEMBL3707164,UMSCC14A,,CELL-LINE,Homo sapiens,8,13,9606,FALSE
CHEMBL613152,Streptococcus gordonii,,ORGANISM,Streptococcus gordonii,47,133,1302,FALSE
CHEMBL2367370,Small intestine,,TISSUE,Rattus norvegicus,30,70,10116,FALSE
CHEMBL4888479,Una virus,,ORGANISM,Una virus,3,3,59304,FALSE
CHEMBL2295561,Lactoperoxidase,P80025,SINGLE PROTEIN,Bos taurus,43,91,9913,FALSE
